Poster,Title,Year,Certificate,Duration (min),Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review
"https://m.media-amazon.com/images/M/MV5BZDMyZGJjOGItYjJkZC00MDVlLWE0Y2YtZGIwMDExYWE3MGQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UY209_CR1,0,140,209_AL_.jpg",Jurassic Park III,2022.0,UA,92.0,"Action, Adventure, Sci-Fi",5.9,42.0,Joe Johnston,"Sam Neill, William H. Macy, Téa Leoni, Alessandro Nivola","341,547","A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.","1,153","Works on the basis that you don't expect something remotely as fascinating as the original, but still hunger for a shallow 90 minute thrill ride. *** (out of four)","JURASSIC PARK 3 / (2001) *** (out of four)By Blake French:	""Jurassic Park 3"" is not as good as the first but a whole lot better than the second. It's also the first film in the series that is not based on a novel by Michael Crichton. That's basically ""JP3"" in a nutshell. It's not necessarily a great movie, nor does it break any new grounds of adventure or take many risks, but it does take advantage of all the creative ideas. You will not hear anyone in the audience complain that the movie isn't inventive, because these writers, Peter Buchman, Alexander Payne, and Jim Taylor, really have an imagination. 	The story takes place eight years after the incident at Jurassic Park. Dr. Alan Grant (Sam Neill) still works as a paleontologist on dinosaur dig sites in Montana with his young assistant Billy (Alessandro Nivola). He's offered a good sum of money by a wealthy couple (William H. Macy and Tea Leoni) who want Grant to guild them on a flight over Isla Sorna-also owned by the dinosaur cooperation. Sam agrees, but once over the island, something goes wrong and he's once again stuck on the dinosaur infested territory fighting for his life.   	""Jurassic Park 3"" is complied with stunning brevity. The dialogue is concise and doesn't wonder. The character's relationships are instantly obvious. It's very clear that this film is shorter, cheaper, and more simple than its predecessors. That is not such a bad thing. The second Jurassic Park was terrible-an all star cast placed in situation and situation where they run from big monstrous creatures. Although ""Jurassic Park 3"" is more or less the same formula, it gets sassy and fresh. Eye-popping special effects involve everything from a bird-dinosaur attempting to feed a human to its babies to a massive battle between a Tyrannosaurus Rex and a new breed of lizard called Spinosaurus. Some of these scenes do not really work. Amazingly, many succeed. I have various complaints about the movie. There are not enough violent encounters to keep the audiences interested throughout. Unlike the first two films, the dinos in ""JP3"" only eat a handful of characters and they occur in the opening half hour. You can probably guess the characters who meet a graphic demise; anyone who is billed in the film's credits that you have heard of will probably live. I also think the movie needs more thrills. It seems as if the producers are more interested in proving to the audience that these dinosaurs are really smart rather than focusing on lean, clean terror.Regardless of the pictures many problems, during a summer movie season jam-packed with special effects extravaganzas that don't work (""The Mummy Returns,"" ""Pearl Harbor,"" ""Planet of the Apes,"" ""The Fast and he Furious,"" and ""Swordfirsh"" to name a few) finally comes one that does. I recommend ""Jurassic Park 3"" on the basis that you don't expect something remotely as fascinating as the original, but still hunger for a shallow 90 minute thrill ride."
"https://m.media-amazon.com/images/M/MV5BMTQwNTMyNjc5Ml5BMl5BanBnXkFtZTcwOTI2MTQ0Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Drag Me to Hell,2022.0,Not Rated,99.0,Horror,6.6,83.0,Sam Raimi,"Alison Lohman, Justin Long, Ruth Livier, Lorna Raver","217,736","A loan officer who evicts an old woman from her home finds herself the recipient of a supernatural curse. Desperate, she turns to a seer to try and save her soul, while evil forces work to push her to a breaking point.",662,"Sam Raimi's Return to ""True Horror"" is a Triumph","From the intense opening scene to the stellar and shocking finale, Sam Raimi has officially returned to the horror genre with vigor and spark in the year's best horror film so far. Starring Alison Lohman in the leading role (Ellen Page was originally cast as the lead but dropped out of the project early in production), Drag Me to Hell feels like much more than your average, predictable horror popcorn flick. It's filled with plenty of twists and turns and, like any good ride, a satisfying conclusion. And the PG-13 rating? Forget about it! You hardly notice that little factor because of how immersed you become in the story. Also starring are Justin Long, David Paymer, and Lorna Raver.Christine (Lohman), a loan officer at a bank with a lovely boyfriend (Long), is being considered for a promotion. Jumping at the opportunity, she comes across an old gypsy woman (Raver) who requests a third extension on her house. Her boss (Paymer) tells her it's a tough decision, and its her call, so she refuses the woman's payment. Absolutely infuriated, the woman stalks Christine after work and bestows her with a supernatural curse, one which she has only three days to overcome before the spirits drag her to hell.Lucky enough to have won tickets to a pre-screening of the film, I had heard nothing but great things about it. I was hoping for the best, but I wasn't sure how the comedy and horror would mix together. Much to my surprise, the horror and comedy in Drag Me to Hell are that rare perfect mix of perfection that one craves in horror movies. If too funny, they can go overboard, but not this one. In fact, I don't think I've seen quite a proper mixture since Raimi's own Evil Dead II.Perhaps the most shocking thing about the movie is how well it's made technically. It had all sorts of interesting shots and the real work of a master filmmaker. Having both written and directed the film, Sam Raimi more than proves his worth to the horror genre despite his long absence since Army of Darkness. In ways, this is also a sort of revival of what people with think of PG-13 horror movies. Drag Me to Hell is one of the most intense, scary horror films in quite some time, despite the PG-13 rating which many tag as already crap.Drag Me to Hell is full of its epic shocks, and the less you go in knowing about it the better. I could go on for hours about the movie and spoil everything there is to know, but that would truly ruin some of its appeal. Which is certainly not to say that it is lost after a first viewing, just that it's an experience unlike any other going into this movie watching virtually no clips and reading very little about it. It becomes a truly rewarding experience.Mrs. Ganush is one truly phenomenal villain that provides plenty of scares. Lorna Raver infuses the role with an enthusiasm - an terror - that is rarely seen in big-screen baddies. She has more personality than The Ring's Samara for sure. Clay's character provides a much-needed balance between the goofy and the horrific, and helps make the film's heroine, Christine, all the more believable. It was an interesting twist to see Justin Long in a horror film, despite the nature of his role. I believed his performance and the sincerity of his character. Lohman had a lot resting on her shoulders with this movie, and she totally pulled it off with flying colors. Nobody plays the terrified, but headstrong and determined female lead better than Lohman, and she proves her worth over and over again in this movie. She totally has a career ahead of her.Overall, Drag Me to Hell did more than just impress me nonstop. It was a masterpiece of a horror movie, with unrivaled intensity, scares, and one killer of an ending. More often now, horror directors/writers seem to have such a difficult time ending their movies properly. This one has an ending which snugly solidifies the movie as an early contender for best horror film of the year. Don't miss Drag Me to Hell... you will never look at handkerchiefs the same way!"
"https://m.media-amazon.com/images/M/MV5BMTYxNDEyMzEzMV5BMl5BanBnXkFtZTYwMDM1NjA3._V1_UY209_CR1,0,140,209_AL_.jpg",Queen of the Damned,2025.0,A,101.0,"Drama, Fantasy, Horror",5.2,30.0,Michael Rymer,"Aaliyah, Stuart Townsend, Marguerite Moreau, Vincent Perez","60,072","In this loose sequel toInterview with the Vampire: The Vampire Chronicles(1994), the vampire Lestat becomes a rock star whose music wakes up the equally beautiful and monstrous queen of all vampires.",650,Damned good fun,"As a fan of the novels and the movie Interview with a Vampire, I spent a good half hour yelling at the screen before realizing the following:1. These are not Anne Rice's vampires. Every character is different, despite their names (The only one to nail a character was Vincent Perez, the highlight of the movie as Marius. Good job.) 2. The plot of the movie is not based on the books. It as if someone picked up a copy of The Vampire Lestat and Queen of the Damned, opened to random pages, made assumptions, got bored and stopped reading, then wrote a screenplay.3. The vampiric rules adhered to in the books are not followed in the movie. The vampires just do whatever is coolest. A certain vampire can't fly? Why not? And why not give him a trail?Once you have acknowledged all these things, you can watch the movie. Have fun. This is not heavy stuff like Interview with the Vampire. Watch Stuart Townsend dance around in a mesh shirt and tight pants, and applaud when his shirt disappears, or, if you like it better, watch Aaliyah gyrate in a scanty metal bra contraption. It's what these two do best. Embrace its plot holes and stupid dialog (which lends itself to random quoting), sing along to the entertaining rock songs. Try and figure out what each of the ancients are named. Pride yourself if you can provide any explanation for what happens at the end of the movie, because ""trimming to help the pace"" leaves the ending fairly incomprehensible, especially to those who have read the books.Be sure to watch the extra features, the gag reel for laughs and the deleted scenes if you want to know what happened in the movie. Also try the various documentaries, which are entertaining when they throw in weird special effects while people are speaking.Perfect for a loud, popcorn-filled Friday night with the friends!Prindora (Eibzesii)"
"https://m.media-amazon.com/images/M/MV5BYjY3NWRlMjItMmUwOC00ZTNhLTk4ODktMDM0NjhhODI4ZDlkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Manhunter,2025.0,A,120.0,"Crime, Mystery, Thriller",7.2,75.0,Michael Mann,"William Petersen, Kim Greist, Joan Allen, Brian Cox","81,092","Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media.",479,Pretty Good!,"I have a problem with a lot of people's review of ""Manhunter"".  Every single bad review that criticizes Cox or Noonan invariably mentions the movie ""Red Dragon"" in the same breath.  How about being a little objective?On its own as the original Hannibal Lecter movie, Manhunter is a good movie. Cox plays Lecter convincingly, and you can read from other reviewers who praised his work shows that with a little objectivity we can see an alternative representation of Lecter.  It is true, as one other reviewer says, Hopkins acts Lecter, Cox *IS* Lecter.  Cox never seems to be acting, he really plays the part with mystery and ambiguity not like the distinctly maniacal Lecter that Hopkins portrays.Cox plays a true psychopath - one devoid of feelings, and yet a consummate actor.  Some of the world's best actors are in fact psychopaths.  A psychopath is not necessarily a killer - a psychopath is simply someone who does not feel for other human beings, which is often why the psychopath killers of this world were in fact convincing actors - for example Geoffrey Dahmer and Charles Manson.So when we analyze the profiles of true psychopathic serial killers, we can quite clearly see that Cox plays the better Lecter than Hopkins.  We can see Cox is devoid of compassion, and yet acts like a normal person.  Hopkins on the other hand, never passes the creepy stage - he is too creepy and doesn't have the ""acting"" ability of a true psychopath to mask that image from the public eye.  Cox shows that he could blend into normality without being caught.And therein lies the problem with the negative reviews.  We read countless negative reviews of this movie bemoaning the fact that Cox is not as creepy as Hopkins - but my dears, that is exactly why Cox plays the better Lecter!"
"https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Dawn of the Dead,2023.0,A,127.0,"Horror, Thriller",7.8,71.0,George A. Romero,"David Emge, Ken Foree, Scott H. Reiniger, Gaylen Ross","128,796","During an escalating zombie epidemic, two Philadelphia SWAT team members, a traffic reporter and his TV executive girlfriend seek refuge in a secluded shopping mall.",650,Am I missing something?,"A whole lot of people like Dawn of the Dead, and that's fine.  If it's your favorite movie, then good for you-- your opinion is every bit as valid as mine or anyone else's.  But just to break the monotony of the almost universally positive user comments for this film, I now contribute my opinion.  Dawn of the Dead is one of the most awful movies I have ever seen. It left me stunned and speechless and thoroughly convinced it was the worst film of all time; I've since seen worse movies (like George Romero's Knightriders and the Night of the Living Dead remake), but my distaste for Dawn remains unchanged.  It is pointless, sloppy, unrealistic garbage that drags on and on despite numerous moments when they could easily have ended the film and shown everyone mercy.  But no, they have to tack on more plot developments (like the biker gang that randomly shows up) just so we can suffer for another half hour.  And the main characters are too stupid for us to relate with them-- one of them doesn't even know what a mall is, and then they steal money from the bank even though civilization has fallen apart and they can just take whatever they want from the mall anyway.  The acting is equally awful, particularly the helicopter pilot and the bikers.  Mix in some painfully obvious continuity mistakes (the disappearing zombies next to the exploding car, the scene where Roger gets drenched in zombie blood that vanishes in the next shot) and you've got one of the few genuinely awful movies.  Films like this achieve a kind of dark grandeur-- it's not easy to make movies this bad, but somehow Romero pulls it off again and again (something must have happened to him right after he made the great original Night of the Living Dead).  Odds are you'll probably like this film for whatever reason everybody else has for liking it.  But if you watch it and hate every stupid, repulsive moment, take comfort-- you're not alone."
"https://m.media-amazon.com/images/M/MV5BN2NkY2Y5MmMtZjZmNC00YWZmLTkwZTUtMDFiZTQ2MmNjMTMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Buffy the Vampire Slayer,2023.0,UA,86.0,"Action, Comedy, Fantasy",5.7,48.0,Fran Rubel Kuzui,"Kristy Swanson, Donald Sutherland, Paul Reubens, Rutger Hauer","49,552",Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.,248,You have to be seriously uptight not to find this hilarious.,"I can't believe other reviewers called this moving ""boring and idiotic"". Um...hello...what were they expecting, a serious, contemplative piece of cinema? It's completely silly, as it's supposed to be. If it wasn't good, would it have inspired a (far inferior, in my opinion) television spin off? Watch it with no expectations. You'll be impressed. Kirsty Swanson does that Alicia Silverstone in ""Clueless"" thing perfectly. My friends and I have made it a ritual to watch this movie every couple months with a bottle of wine and a big bowl of popcorn. Nothing better on a rainy night. Don't listen to the bozos who said this isn't worth seeing. It's hilarious, trust me."
"https://m.media-amazon.com/images/M/MV5BZTIyZGM3NDItMTNmNS00Yzc4LTg2MzItOWY4MTE1NDlmZDIyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Cube,2004.0,UA,90.0,"Horror, Mystery, Sci-Fi",7.1,61.0,Vincenzo Natali,"Nicole de Boer, Maurice Dean Wint, David Hewlett, Andrew Miller","247,987",A group of strangers awaken to find themselves placed in a giant cube. Each one of them is gifted with a special skill and they must work together to escape an endless maze of deadly traps.,748,This is one freaky movie...,"Cube is a movie that explores human nature and our instinctive urges for survival vs our humanitarianism. Not a new concept, I know, however this movie does it in style, with a plot so simple that it could only be the work of a conceptual genius. I don't intend to give too much away, as the power of the film lies in it's mystery, but I will say that this movie could almost be classified as disturbing, not due to its content, but rather the thoughts that it instills in the audience. I found myself rather shaken as I left the cinema, feeling as though I had been exposed to an ugly, hidden side of humanity and society. Don't get me wrong, this movie is definitely worth seeing, I would even be so bold as to say that it must be seen! I must admit that there are few movies I have seen that have had such a profound affect on me, and I don't think I am alone in my feelings."
"https://m.media-amazon.com/images/M/MV5BMmFjMzY0ZjgtMjZhOC00MTRlLWEyM2EtYjBhOGVlMTQ0MTgzXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg",Hollow Man,2003.0,A,112.0,"Action, Horror, Sci-Fi",5.8,24.0,Paul Verhoeven,"Kevin Bacon, Elisabeth Shue, Josh Brolin, Kim Dickens","138,562","A brilliant scientist's discovery renders him invisible, but transforms him into an omnipotent, dangerous megalomaniac.",584,Hollow plot and characters but visually fantastic,"Sebastian Caine and his team have worked tirelessly to develop a formula that can not only turn animals invisible but also bring them back to normal at will.  With Governmental pressure on them to show results, Sebastian decides he will be the first human to try the formula.  He becomes invisible for a short time, however efforts to bring him back fail and he finds himself stuck.  As work continues on the formula, the others in the lab begin to notice him becoming increasingly unhinged.From director Verhoven the norm is to expect great special effects and violence.  He has also been known to integrate themes and good stories into these mainly effects driven films.  On this occasion however he fails to really do that and is left with a fast paced and enjoyable film that makes up in effects what it lacks in substance.  The plot is pretty basic and never goes deeper  Sebastian's descent into madness is not really a descent so much as a short trip that is not really built to so much as just delivered.  In it's placed though, the effects are really impressive and make the film worth seeing simply because, not only are they great, but they are also used very well in the action rather than just being the film in themselves.The cast is OK but don't really have much to work with in terms of material. Bacon is much more interesting when not on screen than when he is.  His character is too thin and he fails to portray any sort of `descent' in his character's behaviour.  Shue is pretty good and seems to enjoy running round with a flamethrower.  The rest of the cast are OK but basically just act as fodder in the way that a normal slasher movie will have actors to be disposed of as the film rolls.Overall I really enjoyed this film as it is a very expensive special effects movie which relies on spectacle to keep things moving.  The effects are great and take the mind away from the lack of real substance and the action at the end is very enjoyable.  A really good special effects movie as long as you don't expect anything more."
"https://m.media-amazon.com/images/M/MV5BODQ5NDQ0MjkwMF5BMl5BanBnXkFtZTcwNDg1OTU4NQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Tucker and Dale vs Evil,2025.0,R,89.0,"Comedy, Horror",7.5,65.0,Eli Craig,"Tyler Labine, Alan Tudyk, Katrina Bowden, Jesse Moss","193,802",Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students.,319,Too Good to Not be Marketed Correctly,"An excellent comedy with terrific horror elements, this was a crowd- pleaser tonight at DIFF, here in Dallas. This is what writing is all about, old-school, when writing actually mattered, over special effects. And there are plenty of those. It is rare that I actually praise an American film, only because we no longer care about writing. It's all about star power without chemistry or talent behind the scenes, just what might make a buck. And, clearly, even clear results do not stop ""the machine"" from producing utter crud. Relativity Media has bought this gem, but apparently has refused to market it ala Bounty Hunter. This is such a funny film that fits into Bromance, Comedy, Horror, maybe even Indie. Did I mention there's chemistry? Talent? Yup. All there. So, get on it, Relativity! This could be incredibly profitable. Wish my blog had more power to get the word out there. Hope this does the trick."
"https://m.media-amazon.com/images/M/MV5BNTY4NjNkMTMtNTEyOC00NDBiLWFkZjMtZDkwYzU3OTFjOTkzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY209_CR0,0,140,209_AL_.jpg",What Lies Beneath,1997.0,A,130.0,"Drama, Horror, Mystery",6.6,51.0,Robert Zemeckis,"Harrison Ford, Michelle Pfeiffer, Katharine Towne, Miranda Otto","135,917",The wife of a university research scientist believes that her lakeside Vermont home is haunted by a ghost - or that she is losing her mind.,613,"Scary, spooky, in a way that reminds me of days gone by.","Oh man!! What a fun movie! Without giving too much away, it's a ghost movie. The plot wasn't anything to write home about, it's been done about 100 times before, but it was just done better than it has been in recent memory. Seems that movies try to over-do everything lately with special effects, gore, music and violence. Not here... I kept thinking that they had taken a step back and returned to what makes movies spooky. It's not a computer generated demon, or a high intensity soundtrack; it's a creaky door, it's a reflection in the glass, it's that feeling when you know you just pushed that chair in a minute ago and now it's away from the table again. That's what makes people uneasy, that's what makes them check their closets and sleep with the hall light on when they go home.The most notable difference in the movie was the silence. I'd guess that about 50% of the movie was completely silent except for breathing, footsteps, creaking doors... wonderful. Seems that lately the powers-that-be just have to fit every second of the soundtrack into the movie (seems they should since now-a-days there's commercials for the soundtrack separate from the movie in many cases) in order to boost the spooky level... it rarely works. The silence in the movie just added to that tension in your shoulders and made you slowly edge up on your seat.If I had to pick anything to complain about, it'd be the weak foreshadowing of two events, I don't want to give anything away, but you'll know when you see it. It's like they gave up on trying to write them into the plot. They may as well have put a subtitle on the screen (or a ""Pop Up Video"" bubble) that told you that what they were saying was important. For my wife and I, it gave a bit away about how the movie was likely to end.Michelle Pfeiffer was really good, I'd guess she was in almost every single shot in the film, so anything but a great performance would have shown. I'm not normally one to judge actors performances, but there's some credit to be given to someone who can act that scared using only her eyes. I wouldn't be surprised if she gets a nod at the academy for this one."
"https://m.media-amazon.com/images/M/MV5BODcyYzM4YTAtNGM5MS00NjU4LTk2Y2ItZjI5NjkzZTk0MmQ1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY209_CR0,0,140,209_AL_.jpg",Army of Darkness,2020.0,A,81.0,"Comedy, Horror",7.4,59.0,Sam Raimi,"Bruce Campbell, Embeth Davidtz, Marcus Gilbert, Ian Abercrombie","194,639","When Ash Williams is accidentally transported to 1300 A.D., he must retrieve the Necronomicon and battle an army of the dead in order to return home.",625,Not for the pretentious,"Most people would say you can check your brain at the door before you watch this film, but I beg to differ.  This is genuinely intelligent stuff here folks.  The director, Sam Raimi, reminds us in this film what it is like to have fun.  From the film itself, as well as the DVD featurettes, it is apparent that Mr. Raimi is having a blast doing what he does best.  It shows too.  Granted, there is not much in the line of plot or theme, but these would be totally gratuitous in this escapist piece.  Instead, we are given a fantastic adventure, appropriately tongue-in-cheek special effects, and an ode to The Three Stooges.  The facial expressions of Bruce Campbell alone make this film well worth its 80 minutes.  I don't want to give away a single joke, because the experience is just too much fun.  So, do yourself a favor.  Watch this film without being so hard on yourself.  Yes, you are allowed to laugh.  There can be non-sardonic humor in modern day America. Sam Raimi proves it."
"https://m.media-amazon.com/images/M/MV5BMjQzMTM4NzUyM15BMl5BanBnXkFtZTgwNDYyODgwNzE@._V1_UX140_CR0,0,140,209_AL_.jpg",Fright Night,2020.0,A,106.0,Horror,7.1,62.0,Tom Holland,"Chris Sarandon, William Ragsdale, Amanda Bearse, Roddy McDowall","78,811","""Fright Night"" sees a teenager believing that the newcomer in his neighborhood is a vampire. He turns to an actor in a television hosted horror movie show for help to deal with the undead.",306,I watched it 5 times in one week,"I would consider myself a film fan with somewhat intellectual preferences and I have a passion for European art house pretentious stuff, so when Fright Night was recommended to me I dismissed it in a snobby ""80s special effects vampire horror movie? A title that rhymes? No, thank you!"" kind of way.HOWEVER, I have a feeling it may be the single best film I have ever seen, of any genre or time period. It has a witty script, fabulous special effects and some of the best acting I have seen, particularly Evil Ed later on in the film. There are moments of suspense, hilarity, tenderness (for example with Peter Vincent and the dying wolf) and believable every day life. This film didn't actually scare me but it did make me laugh very very hard.A special mention must be made of Chris Sarandon as I think his performance really stood out. Evil is not as easy to portray in stories as people think, but Sarandon does the most believable evilness I think I have ever seen, coupled irresistibly with the sexiest seduction scene ever (is it wrong that I wanted him to win in the end because he was so gorgeous?). If vampires really did exist, I think they would be exactly like Jerry Dandridge, except maybe without the same scary 80s vampire mask and claws.My advice is SEE THIS FILM, and don't have any preconceptions about it."
"https://m.media-amazon.com/images/M/MV5BNGI2N2RmM2YtYTE5Yy00ZTg2LWI3NTMtODkwZDgwZTVhYjI3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Lake Placid,2000.0,A,82.0,"Action, Comedy, Horror",5.8,34.0,Steve Miner,"Bridget Fonda, Bill Pullman, Oliver Platt, Brendan Gleeson","65,646","Four people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.",402,It's a COMEDY folks,"I love watching this movie. I love this dialog in a ""horror"" film. I got myself a copy on DVD and watch it at least a few times a year. There are some classic lines between the city folk vs. the bumpkins. Fonda's line about the sarcasm being too subtle is great (while spraying RAID in the middle of Maine). Betty White is building her career these days being the tart-mouthed old broad (see ""Boston Legal"" - another David Kelley production). Also, the interplay between Oliver Platt and the actor playing the sheriff are priceless.Contrary to what others have written - I think the special effects go just fine with the overall campy and comedy feel of the movie and the amount of gore is also appropriate. More would change the tone of the film from the comedy which I enjoy, to one more of a gross-out nature.Just a favorite of mine. Try it if you, for example, liked ""Love at First Bite"" - you will probably like this too."
"https://m.media-amazon.com/images/M/MV5BMjExMTMyODAzN15BMl5BanBnXkFtZTYwNjc5NDQ3._V1_UY209_CR0,0,140,209_AL_.jpg",Final Destination 2,2023.0,UA,90.0,"Horror, Thriller",6.2,38.0,David R. Ellis,"A.J. Cook, Ali Larter, Tony Todd, Michael Landes","182,300",Death is stalking Kimberly Corman and multiple survivors of a deadly highway accident.,436,"Creepier, gorier and better put together than the first","I was apprehensive when I didn't Devon Sawa in the credits or this movie, but then again, this film didn't really need him. This wasn't a sequel in the purest sense, but the film makers created methods to link all of the new characters to the old ones, creating a flow which wasn't too jarring. Unfortunately, the dialogue was the only real stinker in this film. The pretentiousness, the obviousness and the downright hokiness that came out of the mouths of the characters really detracted from the tension, turning their performances into a bunch of acting class rejects. But I digress. The only thing people are looking for is how Death will get the new set of escape artists. The sheer surprise and execution of the executions made me jump and crawl. In such a desensitized world we live in, being able to jump out of my seat means this film is a winner."
"https://m.media-amazon.com/images/M/MV5BMjE0Nzg2MzI3MF5BMl5BanBnXkFtZTYwMjExODQ3._V1_UY209_CR0,0,140,209_AL_.jpg",Blade: Trinity,2021.0,Not Rated,113.0,"Action, Horror, Sci-Fi",5.8,38.0,David S. Goyer,"Wesley Snipes, Kris Kristofferson, Parker Posey, Ryan Reynolds","188,550","Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.",453,Destruction of a one-time promising franchise,"I remember the excitement my friends and I felt leaving the theatre after seeing Blade I in the theatre years ago (for the 3rd time). I remember telling my brother that I haven't seen a hero kick this much ass in a film since the 80's. This film, along with ""The Matrix"" and Jackie Chan helped bring martial arts back to Hollywood. I remember leaving Blade II being disgusted by the acting by the acting Leonor Varela, but pleased to see Donnie Yen's fight choreography and to see Wesley Snipes' Blade kick even more ass this time around. Not as good a story as 1, but cool and violent nonetheless.But trinity...wow. I'm surprised that Blade didn't have nipples on his costume with the immediate decay of the quality of the franchise. The responsibility lies completely on David Goyer as he finally was given the chance to direct he series he has written since it's inception. This film felt like it should have been on Sci-Fi channel or FX. Those good old days of Blade kicking ass are gone, replaced by Jessica Biel and Ryan Reynolds beating down brittle MTV vampires that couldn't hold a candle to Stephen Dorff's Deacon Frost. I don't even remember seeing Blade fight Dracula, with all the action geared towards his new sidekicks. That's like a Batman movie with Robin as the star. David Goyer now says he'd like to direct Thor......comic fans around the world should now panic as to what he sets his sights on next."
"https://m.media-amazon.com/images/M/MV5BMDk2ZTljOTYtYTUxNC00MjA3LThlODMtYzY2YTEwODAyMDkyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Leviathan,2021.0,,98.0,"Adventure, Horror, Mystery",5.8,51.0,George P. Cosmatos,"Peter Weller, Richard Crenna, Amanda Pays, Daniel Stern","23,860","Perched on the hull of a wrecked Soviet freighter, a team of deep-sea miners led by head oceanographer Steven Beck comes face to face with a mutant creature that's the product of a failed genetic experiment.",128,one of those good scifi-movies!,"Leviathan is one of those underwater scifi-movies wich were made 1989. Abyss was a success with all that fantasy it included, but Leviathan and for example Deepstar six never made it to the stars. It just wasn't the right moment. Leviathan was made with good budget, average actors(Peter Weller, Richard Crenna and so on) and with professional director(George P.Cosmatos, who made wonderful job in Tombstone 1993). So what went wrong? Personally I liked the movie, because it had a good plot, lots of action and little humour there and there. I liked it, let's see if you like it!"
"https://m.media-amazon.com/images/M/MV5BODk4MjRkODctOTVjNS00MmI2LTg0Y2ItMWQyMzdkZDU3MzMyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Mimic,1988.0,R,105.0,"Horror, Sci-Fi",6.0,56.0,Guillermo del Toro,"Mira Sorvino, Jeremy Northam, Alexander Goodwin, Giancarlo Giannini","55,782","Three years ago, entomologist Dr. Susan Tyler genetically created an insect to kill cockroaches carrying a virulent disease. Now, the insects are out to destroy their only predator, mankind.",182,So that's what those mystery stains are in the subway!,"After a devastating disease traced back to New York City's cockroach population is eliminated by using a genetically engineered superbug that wiped out the roach population, it seems that everyone--especially the previously affected kids--is in the clear. That is, until one of the superbugs--which were supposed to be infertile and have a short lifespan--shows up in the subway system years later, larger and nastier than ever.Take 1950s ""nature run amok"" horror/sci-fi, combine it with Alien (1979), add in the production design sensibilities found in Alien 3 (1992), set it in the ""modern day"" New York City subway system, and you've got Mimic. That may sound too derivative for some tastes, but I neither give points for originality nor subtract them for a lack of originality. All that matters to me is that a film works on its own terms, and Mimic, despite a couple small flaws, is very effective.Those couple small flaws include that you have to pay a lot of attention during the beginning if you want to catch all of the backstory--it moves by very quickly, with pertinent information frequently mumbled or given in the background, and some of the attack scenes are a bit too dark and cut to simulate a whirling dervish.The biggest asset is the production design. Mimic has a delicious horror atmosphere that you could cut with a knife. Of course it's easy to achieve cringe-worthy moments when the screen is filled with bugs and characters are crawling down (and in some cases living in) dingy subway tunnels, but almost every shot in the film has a similar effect. Gloom, decay and disturbing, unidentifiable biological masses are the visual themes. The creature designs are fantastic, with the ""mimicking"" design being the most impressive.Of course, the plot is somewhat predictable, and the ""don't tamper with nature"" subtext is as conspicuous here as it was in Frankenstein (1931), but predictability isn't a flaw here, and Frankenstein was a masterpiece. Mimic has an absorbing story, with likable characters and suspense to spare."
